RegionID,Stock_Market,Mortgage_Rate,Monthly_Supply_Of_Homes,Median_Price_Range
394549,3589.8701170000004,4.51,5.5,175k - 200k
394995,3589.8701170000004,4.51,5.5,125k - 150k
395183,3589.8701170000004,4.51,5.5,275k - 300k
394746,3589.8701170000004,4.51,5.5,125k - 150k
395048,3589.8701170000004,4.51,5.5,150k - 175k
394927,3589.8701170000004,4.51,5.5,100k - 125k
394602,3589.8701170000004,4.51,5.5,225k - 250k
394405,3589.8701170000004,4.51,5.5,300k - 350k
394471,3589.8701170000004,4.51,5.5,150k - 175k
394645,3589.8701170000004,4.51,5.5,200k - 225k
394813,3589.8701170000004,4.51,5.5,75k - 100k
394346,3589.8701170000004,4.51,5.5,125k - 150k
394623,3589.8701170000004,4.51,5.5,150k - 175k
395246,3589.8701170000004,4.51,5.5,175k - 200k
395009,3589.8701170000004,4.51,5.5,125k - 150k
395007,3589.8701170000004,4.51,5.5,125k - 150k
395094,3589.8701170000004,4.51,5.5,100k - 125k
394546,3589.8701170000004,4.51,5.5,150k - 175k
395166,3589.8701170000004,4.51,5.5,300k - 350k
395153,3589.8701170000004,4.51,5.5,200k - 225k
394586,3589.8701170000004,4.51,5.5,150k - 175k
394309,3589.8701170000004,4.51,5.5,100k - 125k
394742,3589.8701170000004,4.51,5.5,175k - 200k
395091,3589.8701170000004,4.51,5.5,100k - 125k
395230,3589.8701170000004,4.51,5.5,100k - 125k
394913,3771.4799799999996,4.32,5.4,350k - 400k
753899,3771.4799799999996,4.32,5.4,450k - 500k
394463,3771.4799799999996,4.32,5.4,175k - 200k
394514,3771.4799799999996,4.32,5.4,175k - 200k
394974,3771.4799799999996,4.32,5.4,200k - 225k
394692,3771.4799799999996,4.32,5.4,175k - 200k
395209,3771.4799799999996,4.32,5.4,350k - 400k
394856,3771.4799799999996,4.32,5.4,200k - 225k
394347,3771.4799799999996,4.32,5.4,175k - 200k
394404,3771.4799799999996,4.32,5.4,300k - 350k
395057,3771.4799799999996,4.32,5.4,500k - 550k
394532,3771.4799799999996,4.32,5.4,125k - 150k
395025,3771.4799799999996,4.32,5.4,250k - 275k
394976,3771.4799799999996,4.32,5.4,175k - 200k
395078,3771.4799799999996,4.32,5.4,300k - 350k
394865,3771.4799799999996,4.32,5.4,200k - 225k
395056,3771.4799799999996,4.32,5.4,400k - 450
395121,3771.4799799999996,4.32,5.4,150k - 175k
395148,3771.4799799999996,4.32,5.4,150k - 175k
394358,3771.4799799999996,4.32,5.4,275k - 300k
394530,3771.4799799999996,4.32,5.4,250k - 275k
394982,3771.4799799999996,4.32,5.4,125k - 150k
394998,3771.4799799999996,4.32,5.4,250k - 275k
394458,3771.4799799999996,4.32,5.4,175k - 200k
395045,3771.4799799999996,4.32,5.4,275k - 300k
395055,3771.4799799999996,4.32,5.4,150k - 175k
394943,3771.4799799999996,4.32,5.4,175k - 200k
394466,3771.4799799999996,4.32,5.4,150k - 175k
394475,3771.4799799999996,4.32,5.4,125k - 150k
394735,3771.4799799999996,4.32,5.4,150k - 175k
394775,3771.4799799999996,4.32,5.4,175k - 200k
394492,3771.4799799999996,4.32,5.4,150k - 175k
394705,3771.4799799999996,4.32,5.4,125k - 150k
395059,3771.4799799999996,4.32,5.4,650k - 700k
394355,3771.4799799999996,4.32,5.4,200k - 225k
395194,3771.4799799999996,4.32,5.4,200k - 225k
394902,3771.4799799999996,4.32,5.4,175k - 200k
395005,3771.4799799999996,4.32,5.4,200k - 225k
394862,3771.4799799999996,4.32,5.4,150k - 175k
394714,3771.4799799999996,4.32,5.4,175k - 200k
394849,3771.4799799999996,4.32,5.4,150k - 175k
394935,3771.4799799999996,4.32,5.4,125k - 150k
394807,3771.4799799999996,4.32,5.4,125k - 150k
394669,3771.4799799999996,4.32,5.4,200k - 225k
395022,3771.4799799999996,4.32,5.4,200k - 225k
394910,3771.4799799999996,4.32,5.4,150k - 175k
394425,3771.4799799999996,4.32,5.4,125k - 150k
395012,3771.4799799999996,4.32,5.4,200k - 225k
394388,3771.4799799999996,4.32,5.4,175k - 200k
395053,3771.4799799999996,4.32,5.4,200k - 225k
395031,3771.4799799999996,4.32,5.4,125k - 150k
394640,3771.4799799999996,4.32,5.4,125k - 150k
395167,3771.4799799999996,4.32,5.4,150k - 175k
753924,3771.4799799999996,4.32,5.4,450k - 500k
395169,3771.4799799999996,4.32,5.4,125k - 150k
394619,3771.4799799999996,4.32,5.4,200k - 225k
395238,3771.4799799999996,4.32,5.4,200k - 225k
394415,3771.4799799999996,4.32,5.4,400k - 450
394312,3771.4799799999996,4.32,5.4,150k - 175k
394308,3771.4799799999996,4.32,5.4,175k - 200k
394938,3771.4799799999996,4.32,5.4,125k - 150k
394908,3771.4799799999996,4.32,5.4,200k - 225k
394357,3771.4799799999996,4.32,5.4,175k - 200k
394753,3771.4799799999996,4.32,5.4,125k - 150k
394653,3771.4799799999996,4.32,5.4,125k - 150k
394952,3771.4799799999996,4.32,5.4,450k - 500k
394318,3771.4799799999996,4.32,5.4,175k - 200k
394561,3771.4799799999996,4.32,5.4,125k - 150k
394367,3771.4799799999996,4.32,5.4,175k - 200k
394521,3771.4799799999996,4.32,5.4,100k - 125k
394843,3771.4799799999996,4.32,5.4,125k - 150k
394486,3771.4799799999996,4.32,5.4,125k - 150k
394648,3771.4799799999996,4.32,5.4,125k - 150k
394304,3771.4799799999996,4.32,5.4,125k - 150k
753906,3771.4799799999996,4.32,5.4,200k - 225k
394798,3771.4799799999996,4.32,5.4,150k - 175k
395134,3771.4799799999996,4.32,5.4,250k - 275k
394457,3771.4799799999996,4.32,5.4,200k - 225k
395143,3771.4799799999996,4.32,5.4,125k - 150k
394484,3771.4799799999996,4.32,5.4,225k - 250k
395235,3771.4799799999996,4.32,5.4,125k - 150k
395224,3771.4799799999996,4.32,5.4,100k - 125k
395115,3771.4799799999996,4.32,5.4,175k - 200k
394440,3771.4799799999996,4.32,5.4,150k - 175k
394399,3771.4799799999996,4.32,5.4,150k - 175k
395160,3771.4799799999996,4.32,5.4,75k - 100k
394816,3771.4799799999996,4.32,5.4,175k - 200k
394766,3771.4799799999996,4.32,5.4,125k - 150k
394931,3771.4799799999996,4.32,5.4,175k - 200k
394528,3771.4799799999996,4.32,5.4,125k - 150k
394531,3771.4799799999996,4.32,5.4,150k - 175k
394711,3771.4799799999996,4.32,5.4,150k - 175k
394352,3771.4799799999996,4.32,5.4,125k - 150k
394666,3771.4799799999996,4.32,5.4,150k - 175k
395006,3771.4799799999996,4.32,5.4,200k - 225k
394549,3771.4799799999996,4.32,5.4,175k - 200k
394995,3771.4799799999996,4.32,5.4,125k - 150k
395183,3771.4799799999996,4.32,5.4,275k - 300k
394746,3771.4799799999996,4.32,5.4,100k - 125k
395048,3771.4799799999996,4.32,5.4,175k - 200k
394927,3771.4799799999996,4.32,5.4,100k - 125k
394602,3771.4799799999996,4.32,5.4,250k - 275k
394405,3771.4799799999996,4.32,5.4,300k - 350k
394471,3771.4799799999996,4.32,5.4,125k - 150k
394645,3771.4799799999996,4.32,5.4,200k - 225k
394813,3771.4799799999996,4.32,5.4,100k - 125k
394346,3771.4799799999996,4.32,5.4,150k - 175k
394623,3771.4799799999996,4.32,5.4,150k - 175k
395246,3771.4799799999996,4.32,5.4,175k - 200k
395009,3771.4799799999996,4.32,5.4,125k - 150k
395007,3771.4799799999996,4.32,5.4,125k - 150k
395094,3771.4799799999996,4.32,5.4,125k - 150k
394546,3771.4799799999996,4.32,5.4,150k - 175k
395166,3771.4799799999996,4.32,5.4,300k - 350k
395153,3771.4799799999996,4.32,5.4,225k - 250k
394586,3771.4799799999996,4.32,5.4,150k - 175k
394309,3771.4799799999996,4.32,5.4,100k - 125k
394742,3771.4799799999996,4.32,5.4,150k - 175k
395091,3771.4799799999996,4.32,5.4,100k - 125k
395230,3771.4799799999996,4.32,5.4,75k - 100k
394913,3919.709961,4.1,4.9,350k - 400k
753899,3919.709961,4.1,4.9,450k - 500k
394463,3919.709961,4.1,4.9,175k - 200k
394514,3919.709961,4.1,4.9,175k - 200k
394974,3919.709961,4.1,4.9,200k - 225k
394692,3919.709961,4.1,4.9,175k - 200k
395209,3919.709961,4.1,4.9,350k - 400k
394856,3919.709961,4.1,4.9,175k - 200k
394347,3919.709961,4.1,4.9,175k - 200k
394404,3919.709961,4.1,4.9,300k - 350k
395057,3919.709961,4.1,4.9,550k - 600k
394532,3919.709961,4.1,4.9,125k - 150k
395025,3919.709961,4.1,4.9,250k - 275k
394976,3919.709961,4.1,4.9,175k - 200k
395078,3919.709961,4.1,4.9,300k - 350k
394865,3919.709961,4.1,4.9,200k - 225k
395056,3919.709961,4.1,4.9,400k - 450
395121,3919.709961,4.1,4.9,150k - 175k
395148,3919.709961,4.1,4.9,150k - 175k
394358,3919.709961,4.1,4.9,250k - 275k
394530,3919.709961,4.1,4.9,250k - 275k
394982,3919.709961,4.1,4.9,125k - 150k
394998,3919.709961,4.1,4.9,250k - 275k
394458,3919.709961,4.1,4.9,175k - 200k
395045,3919.709961,4.1,4.9,275k - 300k
395055,3919.709961,4.1,4.9,150k - 175k
394943,3919.709961,4.1,4.9,175k - 200k
394466,3919.709961,4.1,4.9,125k - 150k
394475,3919.709961,4.1,4.9,100k - 125k
394735,3919.709961,4.1,4.9,150k - 175k
394775,3919.709961,4.1,4.9,175k - 200k
394492,3919.709961,4.1,4.9,150k - 175k
394705,3919.709961,4.1,4.9,125k - 150k
395059,3919.709961,4.1,4.9,650k - 700k
394355,3919.709961,4.1,4.9,200k - 225k
395194,3919.709961,4.1,4.9,200k - 225k
394902,3919.709961,4.1,4.9,175k - 200k
395005,3919.709961,4.1,4.9,200k - 225k
394862,3919.709961,4.1,4.9,150k - 175k
394714,3919.709961,4.1,4.9,175k - 200k
394849,3919.709961,4.1,4.9,125k - 150k
394935,3919.709961,4.1,4.9,125k - 150k
394807,3919.709961,4.1,4.9,125k - 150k
394669,3919.709961,4.1,4.9,200k - 225k
395022,3919.709961,4.1,4.9,200k - 225k
394910,3919.709961,4.1,4.9,150k - 175k
394425,3919.709961,4.1,4.9,125k - 150k
395012,3919.709961,4.1,4.9,200k - 225k
394388,3919.709961,4.1,4.9,175k - 200k
395053,3919.709961,4.1,4.9,200k - 225k
395031,3919.709961,4.1,4.9,100k - 125k
394640,3919.709961,4.1,4.9,100k - 125k
395167,3919.709961,4.1,4.9,150k - 175k
753924,3919.709961,4.1,4.9,400k - 450
395169,3919.709961,4.1,4.9,125k - 150k
394619,3919.709961,4.1,4.9,175k - 200k
395238,3919.709961,4.1,4.9,200k - 225k
394415,3919.709961,4.1,4.9,350k - 400k
394312,3919.709961,4.1,4.9,150k - 175k
394308,3919.709961,4.1,4.9,150k - 175k
394938,3919.709961,4.1,4.9,150k - 175k
394908,3919.709961,4.1,4.9,175k - 200k
394357,3919.709961,4.1,4.9,175k - 200k
394753,3919.709961,4.1,4.9,125k - 150k
394653,3919.709961,4.1,4.9,125k - 150k
394952,3919.709961,4.1,4.9,400k - 450
394318,3919.709961,4.1,4.9,175k - 200k
394561,3919.709961,4.1,4.9,125k - 150k
394367,3919.709961,4.1,4.9,150k - 175k
394521,3919.709961,4.1,4.9,100k - 125k
394843,3919.709961,4.1,4.9,100k - 125k
394486,3919.709961,4.1,4.9,125k - 150k
394648,3919.709961,4.1,4.9,100k - 125k
394304,3919.709961,4.1,4.9,125k - 150k
753906,3919.709961,4.1,4.9,200k - 225k
394798,3919.709961,4.1,4.9,150k - 175k
395134,3919.709961,4.1,4.9,225k - 250k
394457,3919.709961,4.1,4.9,200k - 225k
395143,3919.709961,4.1,4.9,125k - 150k
394484,3919.709961,4.1,4.9,200k - 225k
395235,3919.709961,4.1,4.9,100k - 125k
395224,3919.709961,4.1,4.9,100k - 125k
395115,3919.709961,4.1,4.9,175k - 200k
394440,3919.709961,4.1,4.9,150k - 175k
394399,3919.709961,4.1,4.9,175k - 200k
395160,3919.709961,4.1,4.9,75k - 100k
394816,3919.709961,4.1,4.9,175k - 200k
394766,3919.709961,4.1,4.9,125k - 150k
394931,3919.709961,4.1,4.9,175k - 200k
394528,3919.709961,4.1,4.9,125k - 150k
394531,3919.709961,4.1,4.9,150k - 175k
394711,3919.709961,4.1,4.9,125k - 150k
394352,3919.709961,4.1,4.9,125k - 150k
394666,3919.709961,4.1,4.9,150k - 175k
395006,3919.709961,4.1,4.9,200k - 225k
394549,3919.709961,4.1,4.9,175k - 200k
394995,3919.709961,4.1,4.9,125k - 150k
395183,3919.709961,4.1,4.9,275k - 300k
394746,3919.709961,4.1,4.9,125k - 150k
395048,3919.709961,4.1,4.9,175k - 200k
394927,3919.709961,4.1,4.9,100k - 125k
394602,3919.709961,4.1,4.9,250k - 275k
394405,3919.709961,4.1,4.9,300k - 350k
394471,3919.709961,4.1,4.9,125k - 150k
394645,3919.709961,4.1,4.9,200k - 225k
394813,3919.709961,4.1,4.9,100k - 125k
394346,3919.709961,4.1,4.9,150k - 175k
394623,3919.709961,4.1,4.9,150k - 175k
395246,3919.709961,4.1,4.9,175k - 200k
395009,3919.709961,4.1,4.9,125k - 150k
395007,3919.709961,4.1,4.9,100k - 125k
395094,3919.709961,4.1,4.9,100k - 125k
394546,3919.709961,4.1,4.9,150k - 175k
395166,3919.709961,4.1,4.9,300k - 350k
395153,3919.709961,4.1,4.9,225k - 250k
394586,3919.709961,4.1,4.9,150k - 175k
394309,3919.709961,4.1,4.9,100k - 125k
394742,3919.709961,4.1,4.9,150k - 175k
395091,3919.709961,4.1,4.9,75k - 100k
395230,3919.709961,4.1,4.9,100k - 125k
394913,4059.889893,4.29,5.0,350k - 400k
753899,4059.889893,4.29,5.0,450k - 500k
394463,4059.889893,4.29,5.0,175k - 200k
394514,4059.889893,4.29,5.0,175k - 200k
394974,4059.889893,4.29,5.0,200k - 225k
394692,4059.889893,4.29,5.0,175k - 200k
395209,4059.889893,4.29,5.0,350k - 400k
394856,4059.889893,4.29,5.0,200k - 225k
394347,4059.889893,4.29,5.0,175k - 200k
394404,4059.889893,4.29,5.0,300k - 350k
395057,4059.889893,4.29,5.0,550k - 600k
394532,4059.889893,4.29,5.0,125k - 150k
395025,4059.889893,4.29,5.0,250k - 275k
394976,4059.889893,4.29,5.0,175k - 200k
395078,4059.889893,4.29,5.0,300k - 350k
394865,4059.889893,4.29,5.0,200k - 225k
395056,4059.889893,4.29,5.0,400k - 450
395121,4059.889893,4.29,5.0,150k - 175k
395148,4059.889893,4.29,5.0,150k - 175k
394358,4059.889893,4.29,5.0,275k - 300k
394530,4059.889893,4.29,5.0,250k - 275k
394982,4059.889893,4.29,5.0,125k - 150k
394998,4059.889893,4.29,5.0,250k - 275k
394458,4059.889893,4.29,5.0,175k - 200k
395045,4059.889893,4.29,5.0,275k - 300k
395055,4059.889893,4.29,5.0,150k - 175k
394943,4059.889893,4.29,5.0,175k - 200k
394466,4059.889893,4.29,5.0,125k - 150k
394475,4059.889893,4.29,5.0,100k - 125k
394735,4059.889893,4.29,5.0,150k - 175k
394775,4059.889893,4.29,5.0,175k - 200k
394492,4059.889893,4.29,5.0,150k - 175k
394705,4059.889893,4.29,5.0,125k - 150k
395059,4059.889893,4.29,5.0,650k - 700k
394355,4059.889893,4.29,5.0,200k - 225k
395194,4059.889893,4.29,5.0,200k - 225k
394902,4059.889893,4.29,5.0,175k - 200k
395005,4059.889893,4.29,5.0,200k - 225k
394862,4059.889893,4.29,5.0,150k - 175k
394714,4059.889893,4.29,5.0,175k - 200k
394849,4059.889893,4.29,5.0,150k - 175k
394935,4059.889893,4.29,5.0,125k - 150k
394807,4059.889893,4.29,5.0,125k - 150k
394669,4059.889893,4.29,5.0,200k - 225k
395022,4059.889893,4.29,5.0,200k - 225k
394910,4059.889893,4.29,5.0,150k - 175k
394425,4059.889893,4.29,5.0,125k - 150k
395012,4059.889893,4.29,5.0,200k - 225k
394388,4059.889893,4.29,5.0,175k - 200k
395053,4059.889893,4.29,5.0,200k - 225k
395031,4059.889893,4.29,5.0,125k - 150k
394640,4059.889893,4.29,5.0,100k - 125k
395167,4059.889893,4.29,5.0,175k - 200k
753924,4059.889893,4.29,5.0,400k - 450
395169,4059.889893,4.29,5.0,125k - 150k
394619,4059.889893,4.29,5.0,200k - 225k
395238,4059.889893,4.29,5.0,200k - 225k
394415,4059.889893,4.29,5.0,350k - 400k
394312,4059.889893,4.29,5.0,150k - 175k
394308,4059.889893,4.29,5.0,150k - 175k
394938,4059.889893,4.29,5.0,125k - 150k
394908,4059.889893,4.29,5.0,175k - 200k
394357,4059.889893,4.29,5.0,175k - 200k
394753,4059.889893,4.29,5.0,125k - 150k
394653,4059.889893,4.29,5.0,150k - 175k
394952,4059.889893,4.29,5.0,450k - 500k
394318,4059.889893,4.29,5.0,175k - 200k
394561,4059.889893,4.29,5.0,125k - 150k
394367,4059.889893,4.29,5.0,150k - 175k
394521,4059.889893,4.29,5.0,100k - 125k
394843,4059.889893,4.29,5.0,100k - 125k
394486,4059.889893,4.29,5.0,150k - 175k
394648,4059.889893,4.29,5.0,125k - 150k
394304,4059.889893,4.29,5.0,125k - 150k
753906,4059.889893,4.29,5.0,175k - 200k
394798,4059.889893,4.29,5.0,150k - 175k
395134,4059.889893,4.29,5.0,225k - 250k
394457,4059.889893,4.29,5.0,200k - 225k
395143,4059.889893,4.29,5.0,100k - 125k
394484,4059.889893,4.29,5.0,225k - 250k
395235,4059.889893,4.29,5.0,125k - 150k
395224,4059.889893,4.29,5.0,100k - 125k
395115,4059.889893,4.29,5.0,150k - 175k
394440,4059.889893,4.29,5.0,150k - 175k
394399,4059.889893,4.29,5.0,175k - 200k
395160,4059.889893,4.29,5.0,100k - 125k
394816,4059.889893,4.29,5.0,175k - 200k
394766,4059.889893,4.29,5.0,125k - 150k
394931,4059.889893,4.29,5.0,175k - 200k
394528,4059.889893,4.29,5.0,125k - 150k
394531,4059.889893,4.29,5.0,150k - 175k
394711,4059.889893,4.29,5.0,150k - 175k
394352,4059.889893,4.29,5.0,125k - 150k
394666,4059.889893,4.29,5.0,150k - 175k
395006,4059.889893,4.29,5.0,200k - 225k
394549,4059.889893,4.29,5.0,200k - 225k
394995,4059.889893,4.29,5.0,125k - 150k
395183,4059.889893,4.29,5.0,275k - 300k
394746,4059.889893,4.29,5.0,100k - 125k
395048,4059.889893,4.29,5.0,175k - 200k
394927,4059.889893,4.29,5.0,75k - 100k
394602,4059.889893,4.29,5.0,225k - 250k
394405,4059.889893,4.29,5.0,300k - 350k
394471,4059.889893,4.29,5.0,125k - 150k
394645,4059.889893,4.29,5.0,200k - 225k
394813,4059.889893,4.29,5.0,75k - 100k
394346,4059.889893,4.29,5.0,125k - 150k
394623,4059.889893,4.29,5.0,150k - 175k
395246,4059.889893,4.29,5.0,175k - 200k
395009,4059.889893,4.29,5.0,100k - 125k
395007,4059.889893,4.29,5.0,125k - 150k
395094,4059.889893,4.29,5.0,75k - 100k
394546,4059.889893,4.29,5.0,150k - 175k
395166,4059.889893,4.29,5.0,350k - 400k
395153,4059.889893,4.29,5.0,225k - 250k
394586,4059.889893,4.29,5.0,150k - 175k
394309,4059.889893,4.29,5.0,100k - 125k
394742,4059.889893,4.29,5.0,150k - 175k
395091,4059.889893,4.29,5.0,100k - 125k
395230,4059.889893,4.29,5.0,75k - 100k
394913,4176.589844,4.48,5.2,350k - 400k
753899,4176.589844,4.48,5.2,450k - 500k
394463,4176.589844,4.48,5.2,175k - 200k
394514,4176.589844,4.48,5.2,175k - 200k
394974,4176.589844,4.48,5.2,200k - 225k
394692,4176.589844,4.48,5.2,175k - 200k
395209,4176.589844,4.48,5.2,350k - 400k
394856,4176.589844,4.48,5.2,200k - 225k
394347,4176.589844,4.48,5.2,175k - 200k
394404,4176.589844,4.48,5.2,350k - 400k
395057,4176.589844,4.48,5.2,500k - 550k
394532,4176.589844,4.48,5.2,125k - 150k
395025,4176.589844,4.48,5.2,250k - 275k
394976,4176.589844,4.48,5.2,200k - 225k
395078,4176.589844,4.48,5.2,300k - 350k
394865,4176.589844,4.48,5.2,200k - 225k
395056,4176.589844,4.48,5.2,400k - 450
395121,4176.589844,4.48,5.2,150k - 175k
395148,4176.589844,4.48,5.2,150k - 175k
394358,4176.589844,4.48,5.2,275k - 300k
394530,4176.589844,4.48,5.2,250k - 275k
394982,4176.589844,4.48,5.2,125k - 150k
394998,4176.589844,4.48,5.2,250k - 275k
394458,4176.589844,4.48,5.2,175k - 200k
395045,4176.589844,4.48,5.2,275k - 300k
395055,4176.589844,4.48,5.2,150k - 175k
394943,4176.589844,4.48,5.2,175k - 200k
394466,4176.589844,4.48,5.2,125k - 150k
394475,4176.589844,4.48,5.2,100k - 125k
394735,4176.589844,4.48,5.2,150k - 175k
394775,4176.589844,4.48,5.2,175k - 200k
394492,4176.589844,4.48,5.2,150k - 175k
394705,4176.589844,4.48,5.2,125k - 150k
395059,4176.589844,4.48,5.2,600k - 650k
394355,4176.589844,4.48,5.2,200k - 225k
395194,4176.589844,4.48,5.2,200k - 225k
394902,4176.589844,4.48,5.2,175k - 200k
395005,4176.589844,4.48,5.2,200k - 225k
394862,4176.589844,4.48,5.2,150k - 175k
394714,4176.589844,4.48,5.2,175k - 200k
394849,4176.589844,4.48,5.2,125k - 150k
394935,4176.589844,4.48,5.2,125k - 150k
394807,4176.589844,4.48,5.2,125k - 150k
394669,4176.589844,4.48,5.2,175k - 200k
395022,4176.589844,4.48,5.2,200k - 225k
394910,4176.589844,4.48,5.2,150k - 175k
394425,4176.589844,4.48,5.2,100k - 125k
395012,4176.589844,4.48,5.2,200k - 225k
394388,4176.589844,4.48,5.2,175k - 200k
395053,4176.589844,4.48,5.2,200k - 225k
395031,4176.589844,4.48,5.2,125k - 150k
394640,4176.589844,4.48,5.2,100k - 125k
395167,4176.589844,4.48,5.2,150k - 175k
753924,4176.589844,4.48,5.2,450k - 500k
395169,4176.589844,4.48,5.2,125k - 150k
394619,4176.589844,4.48,5.2,200k - 225k
395238,4176.589844,4.48,5.2,200k - 225k
394415,4176.589844,4.48,5.2,350k - 400k
394312,4176.589844,4.48,5.2,175k - 200k
394308,4176.589844,4.48,5.2,150k - 175k
394938,4176.589844,4.48,5.2,125k - 150k
394908,4176.589844,4.48,5.2,175k - 200k
394357,4176.589844,4.48,5.2,175k - 200k
394753,4176.589844,4.48,5.2,125k - 150k
394653,4176.589844,4.48,5.2,150k - 175k
394952,4176.589844,4.48,5.2,450k - 500k
394318,4176.589844,4.48,5.2,175k - 200k
394561,4176.589844,4.48,5.2,125k - 150k
394367,4176.589844,4.48,5.2,175k - 200k
394521,4176.589844,4.48,5.2,100k - 125k
394843,4176.589844,4.48,5.2,100k - 125k
394486,4176.589844,4.48,5.2,150k - 175k
394648,4176.589844,4.48,5.2,125k - 150k
394304,4176.589844,4.48,5.2,100k - 125k
753906,4176.589844,4.48,5.2,200k - 225k
394798,4176.589844,4.48,5.2,175k - 200k
395134,4176.589844,4.48,5.2,250k - 275k
394457,4176.589844,4.48,5.2,225k - 250k
395143,4176.589844,4.48,5.2,100k - 125k
394484,4176.589844,4.48,5.2,225k - 250k
395235,4176.589844,4.48,5.2,125k - 150k
395224,4176.589844,4.48,5.2,100k - 125k
395115,4176.589844,4.48,5.2,175k - 200k
394440,4176.589844,4.48,5.2,175k - 200k
394399,4176.589844,4.48,5.2,175k - 200k
395160,4176.589844,4.48,5.2,75k - 100k
394816,4176.589844,4.48,5.2,175k - 200k
394766,4176.589844,4.48,5.2,125k - 150k
394931,4176.589844,4.48,5.2,175k - 200k
394528,4176.589844,4.48,5.2,125k - 150k
394531,4176.589844,4.48,5.2,150k - 175k
394711,4176.589844,4.48,5.2,150k - 175k
394352,4176.589844,4.48,5.2,125k - 150k
394666,4176.589844,4.48,5.2,150k - 175k
395006,4176.589844,4.48,5.2,200k - 225k
394549,4176.589844,4.48,5.2,200k - 225k
394995,4176.589844,4.48,5.2,150k - 175k
395183,4176.589844,4.48,5.2,275k - 300k
394746,4176.589844,4.48,5.2,125k - 150k
395048,4176.589844,4.48,5.2,175k - 200k
394927,4176.589844,4.48,5.2,100k - 125k
394602,4176.589844,4.48,5.2,225k - 250k
394405,4176.589844,4.48,5.2,300k - 350k
394471,4176.589844,4.48,5.2,125k - 150k
394645,4176.589844,4.48,5.2,200k - 225k
394813,4176.589844,4.48,5.2,100k - 125k
394346,4176.589844,4.48,5.2,150k - 175k
394623,4176.589844,4.48,5.2,200k - 225k
395246,4176.589844,4.48,5.2,175k - 200k
395009,4176.589844,4.48,5.2,150k - 175k
395007,4176.589844,4.48,5.2,125k - 150k
395094,4176.589844,4.48,5.2,100k - 125k
394546,4176.589844,4.48,5.2,150k - 175k
395166,4176.589844,4.48,5.2,300k - 350k
395153,4176.589844,4.48,5.2,225k - 250k
394586,4176.589844,4.48,5.2,150k - 175k
394309,4176.589844,4.48,5.2,125k - 150k
394742,4176.589844,4.48,5.2,175k - 200k
395091,4176.589844,4.48,5.2,100k - 125k
395230,4176.589844,4.48,5.2,75k - 100k
394913,4103.879883,4.32,5.1,350k - 400k
753899,4103.879883,4.32,5.1,450k - 500k
394463,4103.879883,4.32,5.1,150k - 175k
394514,4103.879883,4.32,5.1,150k - 175k
394974,4103.879883,4.32,5.1,200k - 225k
394692,4103.879883,4.32,5.1,175k - 200k
395209,4103.879883,4.32,5.1,350k - 400k
394856,4103.879883,4.32,5.1,175k - 200k
394347,4103.879883,4.32,5.1,175k - 200k
394404,4103.879883,4.32,5.1,350k - 400k
395057,4103.879883,4.32,5.1,500k - 550k
